subject,condition,trial,reaction_time_ms
11,A,7,600.1808485540241
11,A,8,489.14428018025217
11,A,9,707.5024357900428
11,A,10,758.4843681088206
11,A,11,401.432616183592
11,A,12,495.83760338058323
11,A,13,495.04272291789107
11,A,14,474.3540007322273
11,A,15,738.2616977193321
11,A,16,571.6192486495628
11,A,17,561.6062294010915
11,A,18,363.56716906083784
11,A,19,703.300435662471
11,A,20,440.149770504029
11,A,21,609.0575806712957
11,A,22,643.0830587600184
11,A,23,843.1073596604186
11,A,24,432.5615184451194
11,A,25,282.04076472714127
11,A,26,628.2210163428166
11,A,27,941.1075728072404
11,A,28,817.8396115279297
11,A,29,632.2876980720534
11,A,30,530.60645590492
11,A,31,734.14775127742
11,A,32,470.3810473569357
11,A,33,675.8824007724369
11,A,34,680.8194832420552
11,A,35,782.0996265342785
11,A,36,1196.1276564105642
11,A,37,661.8464940912586
11,A,38,528.3129142500599
11,A,39,596.1760904294327
11,A,40,385.54606460131356
11,A,41,504.340367482607
11,A,42,541.6440469180521
11,A,43,526.3190331272353
11,A,44,623.2940346796568
11,A,45,488.49277056504087
11,A,46,794.0824697579155
11,A,47,600.0310605416661
11,A,48,598.6065723724992
11,A,49,552.777724617939
11,A,50,623.7360775034646
11,A,51,737.4543746235597
11,A,52,483.0630103177989
11,A,53,508.97583141978595
11,A,54,556.1278133855286
11,A,55,428.57335961274015
11,A,56,488.87908564815706
11,A,57,532.6552672808621
11,A,58,746.5980468326316
11,A,59,640.7055477310507
11,A,60,629.7526561810927
11,A,61,742.2262722160829
11,A,62,579.7440471463476
11,A,63,661.523737786734
11,A,64,584.7148058447318
11,A,65,641.1543621820435
11,A,66,518.6555542190923
11,A,67,326.1069404118164
11,A,68,580.192453377391
11,A,69,856.2964953502259
11,A,70,756.334323877135
11,A,71,763.7794170684335
11,A,72,817.264130426456
11,A,73,613.4471117120122
11,A,74,630.3395119396085
11,A,75,514.1508379018678
11,A,76,554.4138564773572
11,A,77,699.854490456556
11,A,78,810.7021828245971
11,A,79,579.4434571862436
11,A,80,536.1330398799139
11,A,81,600.0791990551049
11,A,82,697.3108836977615
11,A,83,418.2025778714621
11,A,84,337.9454246561928
11,A,85,522.8504322918544
11,A,86,442.195259780373
11,A,87,528.4216823645537
11,A,88,578.2374373083995
11,A,89,535.7231695654012
11,A,90,862.682343085241
11,A,91,651.0691425785101
11,A,92,646.8071907845765
11,A,93,700.9814617340077
11,A,94,451.34019860191546
11,A,95,777.9852787398943
11,A,96,588.7423099458841
11,A,97,709.4924175617642
11,A,98,458.96104948781715
11,A,99,406.868470013521
11,A,100,736.1265668125685
11,B,1,604.2697231429746
11,B,2,438.9587256511122
11,B,3,442.52745508268265
11,B,4,728.7108210231931
11,B,5,408.52998120504014
11,B,6,829.3037692461872
11,B,7,439.1157714365583
11,B,8,645.1715559382062
11,B,9,506.6212379893741
11,B,10,639.5182355885544
11,B,11,480.04976600176576
11,B,12,528.0653535494074
11,B,13,555.655263388321
11,B,14,428.106250789493
11,B,15,661.9065379208593
11,B,16,483.77256372172144
11,B,17,519.4488259793802
11,B,18,428.94595611670667
11,B,19,289.84168598704446
11,B,20,524.351015822173
11,B,21,1005.3310142029231
11,B,22,669.1908862863855
11,B,23,547.3580634785703
11,B,24,515.0147653959302
11,B,25,553.0977513371932
11,B,26,630.6165912470975
11,B,27,409.4091711425861
11,B,28,726.6890736179832
11,B,29,657.7096727200188
11,B,30,658.1709563443592
11,B,31,613.7190271637057
11,B,32,552.7039152360946
11,B,33,650.7552342268632
11,B,34,637.7024604685691
11,B,35,503.4115872888648
11,B,36,476.52387892248254
11,B,37,564.1850790674008
11,B,38,810.1126532644763
11,B,39,403.4858864636614
11,B,40,381.09053127219534
11,B,41,573.127662472652
11,B,42,557.0417563812108
11,B,43,574.3584589326977
11,B,44,584.5875627827905
11,B,45,520.1502512589917
11,B,46,798.2199115567987
11,B,47,368.5927159357681
11,B,48,447.10524844449344
11,B,49,535.9841491698692
11,B,50,364.71676842471516
11,B,51,526.3438345938893
11,B,52,833.2100903394821
11,B,53,552.8794031759643
11,B,54,582.653986293385
11,B,55,401.36734766739534
11,B,56,471.4570125432269
11,B,57,500.7561134935702
11,B,58,508.0040926976459
11,B,59,757.731595263733
11,B,60,632.2855068025286
11,B,61,416.56969768700617
11,B,62,584.9605873052748
11,B,63,622.9546451099266
11,B,64,731.3963665173562
11,B,65,816.5216681220373
11,B,66,426.7271134116415
11,B,67,449.0812820503923
11,B,68,401.62700654834885
11,B,69,518.7454567580425
11,B,70,618.011998203561
11,B,71,703.9813803021226
11,B,72,539.6552567802837
11,B,73,507.7333445257127
11,B,74,571.2676142399218
11,B,75,446.3630136103873
11,B,76,927.3239439777936
11,B,77,367.9705918214482
11,B,78,575.9975590637963
11,B,79,912.1640315286656
11,B,80,550.9357737911845
11,B,81,524.4806419223099
11,B,82,502.98327674736277
11,B,83,525.7471310968599
11,B,84,775.2072375483464
11,B,85,316.38277707677616
11,B,86,806.9621003614633
11,B,87,385.2640680126255
11,B,88,514.5306860262974
11,B,89,494.03539931445135
11,B,90,637.1828070678946
11,B,91,368.84894248100113
11,B,92,617.365631952577
11,B,93,912.3244506033367
11,B,94,391.16316591878086
11,B,95,576.7130448176515
11,B,96,466.11050153712085
11,B,97,611.790607753962
11,B,98,552.639131041783
11,B,99,468.50489551651884
11,B,100,621.3449168759158
12,A,1,942.0107464787524
12,A,2,572.037018695224
12,A,3,718.286949808861
12,A,4,434.24609638238155
12,A,5,472.3973907948234
12,A,6,675.2150445719204
12,A,7,869.5350663863516
12,A,8,655.7850007152529
12,A,9,554.8318792493374
12,A,10,599.8937202274396
12,A,11,438.92463396674486
12,A,12,697.8878990645859
12,A,13,748.0822417521081
12,A,14,535.8782940818363
12,A,15,533.4786857854167
12,A,16,641.237057233073
12,A,17,537.9414478282232
12,A,18,590.1616612930857
12,A,19,1014.2047658859398
12,A,20,564.0671078839353
12,A,21,548.5863064057514
12,A,22,510.3231761770883
12,A,23,722.688039271023
12,A,24,573.4229699823803
12,A,25,510.0895995276239
12,A,26,834.8530015327791
12,A,27,855.6234686908839
12,A,28,516.3701037887904
12,A,29,376.26537062043417
12,A,30,771.863775366558
12,A,31,505.6133257406377
12,A,32,731.1261780214618
12,A,33,366.64852836092166
12,A,34,750.0043374580057
12,A,35,443.2512091617785
12,A,36,720.2660696900799
12,A,37,602.1447844815547
12,A,38,472.6923718973457
12,A,39,541.9482824128847
12,A,40,712.307193177223
12,A,41,616.0962913814582
12,A,42,694.3894014454388
12,A,43,983.4234507970909
12,A,44,405.80358115887003
12,A,45,898.954839407869
12,A,46,615.8593685104513
12,A,47,479.2553969650937
12,A,48,430.2434661396279
12,A,49,572.2921183998118
12,A,50,755.4715948555139
12,A,51,581.1694549216585
12,A,52,875.432795743058
12,A,53,417.4378757846707
12,A,54,598.1893952395656
12,A,55,438.7067937347879
12,A,56,657.1009278052
12,A,57,748.934479764138
12,A,58,540.0918441179005
12,A,59,312.89766589502415
12,A,60,630.5968122016548
12,A,61,669.2209623737745
12,A,62,663.8148989396085
12,A,63,817.192923265141
12,A,64,459.0532586763085
12,A,65,711.2213344559773
12,A,66,808.3996344465936
12,A,67,384.630356160544
12,A,68,649.9156671952945
12,A,69,528.9451273516761
12,A,70,587.8953682672173
12,A,71,654.4850715166372
12,A,72,531.1914562614728
12,A,73,506.7423228431032
12,A,74,605.1447947662886
12,A,75,457.19873748042306
12,A,76,457.3611644579406
12,A,77,711.0714919081523
12,A,78,450.21765626904266
12,A,79,708.753490886901
12,A,80,673.5602692135836
12,A,81,389.73926841291546
12,A,82,506.5071763674689
12,A,83,808.7234412178235
12,A,84,469.4859029027179
12,A,85,534.2311388715195
12,A,86,673.4709611101495
12,A,87,729.8049323951083
12,A,88,563.4310319478184
12,A,89,516.7463352123624
12,A,90,856.215520418072
12,A,91,926.7228736225908
12,A,92,766.3539723599844
12,A,93,612.9351816938591
12,A,94,490.2243898763132
12,A,95,487.51377847502323
12,A,96,683.7266351550011
12,A,97,666.1595526808735
12,A,98,851.780873866559
12,A,99,705.9484221291395
12,A,100,412.0561307590578
12,B,1,715.4453261982724
12,B,2,428.54815897587673
12,B,3,499.6587973803365
12,B,4,585.5012569244507
12,B,5,905.8150541138428
12,B,6,1196.7895998623367
12,B,7,640.0837601409656
12,B,8,525.3785884396856
12,B,9,628.6311579492119
12,B,10,686.6551043819065
12,B,11,507.62925687518634
12,B,12,861.539682669251
12,B,13,582.56220417658
12,B,14,622.8801037949996
12,B,15,649.6276426224001
12,B,16,611.1331952297832
12,B,17,678.3432330940402
12,B,18,471.3519154513357
12,B,19,478.3500753955394
12,B,20,417.748559812737
12,B,21,613.8763882934884
12,B,22,668.2433503344814
12,B,23,616.6869339718507
12,B,24,835.9270818084387
12,B,25,549.2310853939936
12,B,26,650.085369608365
12,B,27,418.6323377556759
12,B,28,499.2681632011511
12,B,29,654.4549276214439
12,B,30,680.0686887336502
12,B,31,511.0291028442694
12,B,32,540.2426903994209
12,B,33,376.32376182118963
12,B,34,503.0356176473284
12,B,35,687.1235178218778
12,B,36,635.0600315213419
12,B,37,623.3353824772761
12,B,38,556.8866398096735
12,B,39,550.9720422698974
12,B,40,466.3040985823233
12,B,41,654.9935467372331
12,B,42,611.0394444711943
12,B,43,621.9893623269695
12,B,44,482.22440081136915
12,B,45,321.0454006766317
12,B,46,723.5766300104505
12,B,47,487.94803485215465
12,B,48,443.29006818077323
12,B,49,654.1181588777312
12,B,50,498.6553213214328
12,B,51,716.8756354056901
12,B,52,641.7313547825752
12,B,53,652.4996540640276
12,B,54,390.8912351928436
12,B,55,744.642527654381
12,B,56,587.1209880052945
12,B,57,501.4976860908451
12,B,58,570.0735542584921
12,B,59,352.7852341716967
12,B,60,609.1603180505562
12,B,61,425.20669895682505
12,B,62,392.1916827041211
12,B,63,375.90200396655007
12,B,64,726.3924053002769
12,B,65,469.93877948415974
12,B,66,807.0214159947649
12,B,67,481.0484114101227
12,B,68,358.9125583728679
12,B,69,416.04239587908717
12,B,70,749.0990241288988
12,B,71,528.9763552251048
12,B,72,479.5491799365877
12,B,73,572.4485341405489
12,B,74,623.5094754939722
12,B,75,727.2483162922543
12,B,76,790.0080108291737
12,B,77,502.69122599134624
12,B,78,394.8106791475396
12,B,79,495.9881265076207
12,B,80,586.9786248101018
12,B,81,432.23894409864164
12,B,82,432.95359419651174
12,B,83,599.3616958065682
12,B,84,543.3508209074073
12,B,85,554.5281251134966
12,B,86,454.99864665026234
12,B,87,519.2150228982101
12,B,88,436.53126188745154
12,B,89,687.091781625906
12,B,90,712.4648744481681
12,B,91,346.66930453259323
12,B,92,435.95566969940404
12,B,93,378.3372389666576
12,B,94,467.506052245579
12,B,95,538.6461090427723
12,B,96,382.79782329938524
12,B,97,436.79034705139344
12,B,98,427.9168646344348
12,B,99,579.2505487027969
12,B,100,559.6179744695693
13,A,1,500.9444751413647
13,A,2,627.1180956718176
13,A,3,523.3548032071529
13,A,4,560.6046187485781
13,A,5,911.6833061964089
13,A,6,838.8609151430263
13,A,7,433.56179972720605
13,A,8,738.3092388640572
13,A,9,734.9325996407972
13,A,10,450.27739808317415
13,A,11,736.2900024246288
13,A,12,881.3128183493767
13,A,13,453.1818381478652
13,A,14,477.01786831307527
13,A,15,773.8244367272293
13,A,16,642.1381599313685
13,A,17,688.6951525851497
13,A,18,653.3264705991244
13,A,19,661.5619536283255
13,A,20,430.656859406138
13,A,21,779.5829380467326
13,A,22,803.7812486160851
13,A,23,566.5594225824811
13,A,24,593.5137715634158
13,A,25,409.1790271959751
13,A,26,682.316307437269
13,A,27,692.2478219036038
13,A,28,590.7434928651007
13,A,29,794.7423667751328
13,A,30,551.9239954921095
13,A,31,690.9594484189555
13,A,32,464.98891683651317
13,A,33,596.4775576820989
13,A,34,574.4086580001405
13,A,35,634.7661324661301
13,A,36,547.0542216476427
13,A,37,580.599683403377
13,A,38,737.6293392387531
13,A,39,537.9354631018442
13,A,40,401.5312566444277
13,A,41,929.2015149421977
13,A,42,847.5019794522641
13,A,43,434.35578589926723
13,A,44,712.9110132521819
13,A,45,529.1045040719283
13,A,46,640.8538700234976
13,A,47,645.7973064676808
13,A,48,565.8492529229495
13,A,49,493.23623551652986
13,A,50,504.86667884681185
13,A,51,477.1742252735568
13,A,52,487.3458830674994
13,A,53,590.0074020708173
13,A,54,501.6936417193788
13,A,55,711.5478529115258
13,A,56,870.2157714419585
13,A,57,519.0064676666199
13,A,58,637.0070865228936
13,A,59,679.8355514307841
13,A,60,675.1468501212956
13,A,61,611.5021506908279
13,A,62,722.4153567280889
13,A,63,676.8785709521901
13,A,64,440.3254222789063
13,A,65,745.6219268840279
13,A,66,749.010022447749
13,A,67,495.76802667600725
13,A,68,605.7177473252043
13,A,69,711.7750378557299
13,A,70,569.4102637993185
13,A,71,784.6001046516786
13,A,72,1083.4414469609487
13,A,73,492.9625201210113
13,A,74,424.8212551873306
13,A,75,647.3481858771294
13,A,76,718.611071424892
13,A,77,566.3504531414782
13,A,78,862.8534146086348
13,A,79,429.35247656957574
13,A,80,713.4834998305743
13,A,81,515.6686716452009
13,A,82,922.2110775286571
13,A,83,987.3834786488234
13,A,84,495.3504581252884
13,A,85,522.9785088936113
13,A,86,743.8404976431274
13,A,87,544.651964142328
13,A,88,593.2268372534551
13,A,89,603.8203744148522
13,A,90,371.30037315063447
13,A,91,597.9279242596107
13,A,92,504.9693385553489
13,A,93,530.4092877802273
13,A,94,860.778881973603
13,A,95,438.2558760274586
13,A,96,735.2649804809683
13,A,97,559.5813543501491
13,A,98,559.4698355610064
13,A,99,731.0798072455433
13,A,100,653.2386168636369
13,B,1,634.3313979239833
13,B,2,700.6191494787004
13,B,3,506.2806614585114
13,B,4,471.9434148467117
13,B,5,419.3184464234081
13,B,6,447.4503785889072
13,B,7,1149.6259235295831
13,B,8,750.7616116001607
13,B,9,392.3481905256112
13,B,10,395.16515405188846
13,B,11,620.4126329328875
13,B,12,630.6395590688722
13,B,13,630.8948680778126
13,B,14,516.0374445665229
13,B,15,533.0177433642798
13,B,16,596.9827146368733
13,B,17,561.9380035270517
13,B,18,315.79497352027573
13,B,19,519.2930516735438
13,B,20,444.5518382599674
13,B,21,574.6269990245867
13,B,22,1160.0669858752954
13,B,23,602.9225181927432
13,B,24,508.53592231633957
13,B,25,692.541839107946
13,B,26,620.5401137574404
13,B,27,610.9052667038587
13,B,28,640.1041685895968
13,B,29,919.7061063916441
13,B,30,414.5510673983155
13,B,31,619.13682943781
13,B,32,436.2969090879125
13,B,33,631.9412555907355
13,B,34,437.1370014191449
13,B,35,495.50456905391843
13,B,36,510.88565583081305
13,B,37,701.9572172376231
13,B,38,691.9625870587599
13,B,39,402.819646352467
13,B,40,557.6055462128023
13,B,41,460.5969264967597
13,B,42,401.533935078131
13,B,43,520.9551823125103
13,B,44,509.17795946442664
13,B,45,1008.8813278536993
13,B,46,612.8733051549337
13,B,47,389.75327200398704
13,B,48,477.57670090266004
13,B,49,709.9993837547057
13,B,50,927.0699038845867
13,B,51,369.9701956761068
13,B,52,343.7577457926023
13,B,53,878.0113951393005
13,B,54,606.2678120791754
13,B,55,442.6790853624616
13,B,56,628.650557435477
13,B,57,284.57059033424434
13,B,58,550.464328047353
13,B,59,596.9740060185954
13,B,60,692.9693797238015
13,B,61,426.8549628844939
13,B,62,561.9090862544908
13,B,63,436.4012514890743
13,B,64,586.2604924356186
13,B,65,439.69517275762144
13,B,66,496.6537327237287
13,B,67,428.7887740653404
13,B,68,647.2304015995904
13,B,69,681.6600392505387
13,B,70,518.6675586013507
13,B,71,555.2829351818526
13,B,72,382.8986851561586
13,B,73,510.3001674574696
13,B,74,543.1400056356875
13,B,75,1059.0383421942695
13,B,76,416.5166853975442
13,B,77,793.110525161425
13,B,78,705.6596023620905
13,B,79,589.9733576466343
13,B,80,853.6944981423707
13,B,81,603.6198705279289
13,B,82,606.19885581058
13,B,83,542.744195978535
13,B,84,746.8097735577348
13,B,85,723.4530034061213
13,B,86,470.3602809918535
13,B,87,395.4824767201958
13,B,88,522.7864790651211
13,B,89,450.29757280829784
13,B,90,541.3343632313539
13,B,91,749.403691207241
13,B,92,490.5822075511333
13,B,93,544.1431920494657
13,B,94,558.03627092618
13,B,95,679.9545779303261
13,B,96,313.6243539468955
13,B,97,472.5970886901221
13,B,98,579.8324609008093
13,B,99,742.4369990653175
13,B,100,486.3568755953367
14,A,1,375.3246852553303
14,A,2,700.5442386237387
14,A,3,511.8794038855502
14,A,4,445.6406859529855
14,A,5,513.2911909347283
14,A,6,572.9499214655922
14,A,7,515.8125834216867
14,A,8,345.6885208811595
14,A,9,750.842721529372
14,A,10,825.2186780677022
14,A,11,706.1376237958672
14,A,12,451.4696894533998
14,A,13,570.5248757269984
14,A,14,599.0225996740268
14,A,15,696.8904693737726
14,A,16,709.1129178531431
14,A,17,499.3894266532508
14,A,18,612.4262606032813
14,A,19,672.6665618144298
14,A,20,863.406175604089
14,A,21,715.5534435321557
14,A,22,730.839466133679
14,A,23,612.7066738508034
14,A,24,853.6697774213807
14,A,25,664.7229612340193
14,A,26,483.79326530744015
14,A,27,852.1581637010368
14,A,28,714.3731703463988
14,A,29,537.0915960741931
14,A,30,532.2197209420417
14,A,31,646.1770526247434
14,A,32,673.660216539649
14,A,33,630.3358178812756
14,A,34,648.5614935688676
14,A,35,917.7444719341961
14,A,36,784.3187003319499
14,A,37,629.2877051710501
14,A,38,759.1939667468299
14,A,39,463.49642843495155
14,A,40,662.7589952577628
14,A,41,943.1791493101204
14,A,42,568.1685861972456
14,A,43,485.4232413962033
14,A,44,509.7433853298056
14,A,45,456.9259742748206
14,A,46,493.11340508309405
14,A,47,546.9200498395957
14,A,48,422.2248113150791
14,A,49,602.347329782758
14,A,50,751.821514968958
14,A,51,478.18161602859965
14,A,52,877.2137016050872
14,A,53,681.7259043963596
14,A,54,776.3277595951453
14,A,55,509.01170723775186
14,A,56,742.8996403065092
14,A,57,456.66321882957
14,A,58,749.5638697767498
14,A,59,626.3375795239358
14,A,60,689.0008193583802
14,A,61,447.2112167972255
14,A,62,479.7006169612639
14,A,63,696.6176603208922
14,A,64,473.3535887569567
14,A,65,673.6638369394249
14,A,66,426.3008013722482
14,A,67,741.721034643477
14,A,68,440.8915057730244
14,A,69,688.8369802693646
14,A,70,701.5817218529788
14,A,71,504.0808644853154
14,A,72,693.975249958823
14,A,73,640.3662133405362
14,A,74,524.3813522891667
14,A,75,466.2821785330754
14,A,76,367.3346304826514
14,A,77,654.8080681967763
14,A,78,405.74665500305144
14,A,79,614.47343946928
14,A,80,561.7560052127074
14,A,81,711.0305162575779
14,A,82,556.3615097431876
14,A,83,552.5631406763388
14,A,84,720.4653562018628
14,A,85,652.4236771610226
14,A,86,649.3479103663233
14,A,87,674.6854300343656
14,A,88,408.72257469553705
14,A,89,724.9674992382116
14,A,90,699.2769367738272
14,A,91,465.3356034292935
14,A,92,564.4825872544128
14,A,93,594.1327821230517
14,A,94,580.1608885442798
14,A,95,652.2282953344676
14,A,96,858.1435135186393
14,A,97,786.3258996835725
14,A,98,432.1941276457916
14,A,99,700.9574265892509
14,A,100,836.4468543873946
14,B,1,605.842716346224
14,B,2,722.4609604323342
14,B,3,909.5826697522058
14,B,4,710.4124129811403
14,B,5,585.3707616856528
14,B,6,714.2195419130377
14,B,7,570.2872815041239
14,B,8,553.2965082142225
14,B,9,503.7422453509221
14,B,10,813.0329339854603
14,B,11,448.23207002500914
14,B,12,806.7470783311018
14,B,13,623.2104789499791
14,B,14,387.6456830997777
14,B,15,602.9477853233577
14,B,16,325.35329430665905
14,B,17,643.0968162085034
14,B,18,686.2391272440872
14,B,19,474.2949043521061
14,B,20,567.2528808179004
14,B,21,896.4635522952648
14,B,22,484.6764728984278
14,B,23,422.0785277594238
14,B,24,796.5852296551112
14,B,25,898.3547868533304
14,B,26,550.5083896981012
14,B,27,708.2407208299079
14,B,28,769.1509599824648
14,B,29,456.82355401469255
14,B,30,487.1596142501257
14,B,31,748.1749990162947
14,B,32,838.1288502442106
14,B,33,633.1063979636755
14,B,34,441.40582476535263
14,B,35,903.8682025748617
14,B,36,481.629696265048
14,B,37,505.79620585557205
14,B,38,599.1444595180427
14,B,39,811.1543717442911
14,B,40,680.897834656774
14,B,41,610.1071840669165
14,B,42,617.5378800036002
14,B,43,556.0159302602701
14,B,44,632.3563984849163
14,B,45,292.2262288990376
14,B,46,510.6918696213716
14,B,47,584.2031383320392
14,B,48,412.47052856595445
14,B,49,605.7692316458448
14,B,50,522.5917011222231
14,B,51,853.0235903087913
14,B,52,814.9878535663481
14,B,53,489.5403481992594
14,B,54,529.645995486325
14,B,55,539.9256186469279
14,B,56,491.27468396917243
14,B,57,577.4804125933998
14,B,58,455.02290621098683
14,B,59,414.5793718789283
14,B,60,642.6473212125265
14,B,61,643.743705638987
14,B,62,449.8163274904112
14,B,63,687.9781893585922
14,B,64,469.6669591303574
14,B,65,585.9354252793651
14,B,66,675.1968522910275
14,B,67,545.3976365900858
14,B,68,616.219669479071
14,B,69,483.38375754234823
14,B,70,523.6385375056806
14,B,71,522.4103658479371
14,B,72,456.3562212924541
14,B,73,526.2228211791939
14,B,74,373.44237299930177
14,B,75,486.4479180079673
14,B,76,512.1919232426654
14,B,77,515.8795665611492
14,B,78,517.7766215685275
14,B,79,541.5726534993215
14,B,80,620.0366925052298
14,B,81,684.4034252537282
14,B,82,467.536290060768
14,B,83,407.12410464469514
14,B,84,423.8616798187098
14,B,85,486.92862313077524
14,B,86,503.6783897292557
14,B,87,453.69232119576395
14,B,88,397.77603157913813
14,B,89,490.72705218388126
14,B,90,575.5205486479063
14,B,91,638.2152728456404
14,B,92,478.45516859129384
14,B,93,496.04607853922414
14,B,94,436.26231441982685
14,B,95,545.694058145504
14,B,96,444.88290810086824
14,B,97,634.7303300065788
14,B,98,351.9368145067125
14,B,99,502.7086914639905
14,B,100,593.0004234179997
15,A,1,628.2186560531716
15,A,2,1176.369254636549
15,A,3,654.8326202383728
15,A,4,466.807051344183
15,A,5,585.8498882958233
15,A,6,384.855551066098
15,A,7,588.0310295747859
15,A,8,487.1955784706991
15,A,9,754.2902373442898
15,A,10,522.980713424346
15,A,11,582.7382858820553
15,A,12,511.8543924592462
15,A,13,926.7116807442337
15,A,14,553.6977519037982
15,A,15,948.6775062928341
15,A,16,735.438997000415
15,A,17,676.8477355467451
15,A,18,657.9394738378194
15,A,19,662.075090836044
15,A,20,370.55856794962295
15,A,21,559.5924812017503
15,A,22,741.1619430261301
15,A,23,592.7100703868037
15,A,24,422.26462607590173
15,A,25,592.1906000273228
15,A,26,918.6966991192173
15,A,27,819.4657340745184
15,A,28,590.7711118963359
15,A,29,761.120716820639
15,A,30,547.4673910134599
15,A,31,391.8823857856443
15,A,32,476.1882018773349
15,A,33,886.8287058267974
15,A,34,560.2770450843345
15,A,35,564.5808855381915
15,A,36,556.6686091053582
15,A,37,965.8067887962037
15,A,38,900.9226312519521
15,A,39,1044.8459252518383
15,A,40,576.6112826800481
15,A,41,646.0234331837261
15,A,42,410.66139474072304
15,A,43,867.9753032214456
15,A,44,448.0858158910219
15,A,45,633.4135625391043
15,A,46,456.0507163099827
15,A,47,517.8641496660148
15,A,48,486.683516049138
15,A,49,515.4090411379278
15,A,50,524.3445358549799
15,A,51,523.1469796847573
15,A,52,738.9742922725829
15,A,53,455.1895642674221
15,A,54,634.0101805572705
15,A,55,813.5598079797197
15,A,56,527.7541572927805
15,A,57,501.42293797271907
15,A,58,566.3988425863298
15,A,59,805.8204551292674
15,A,60,629.8341702772399
15,A,61,525.382244045988
15,A,62,677.1540655610638
15,A,63,455.4821907796392
15,A,64,711.4246670221742
15,A,65,664.5309690718531
15,A,66,555.5605129951225
15,A,67,486.522527406983
15,A,68,480.70771517451107
15,A,69,685.8328844003598
15,A,70,815.8045309290335
15,A,71,511.6305172128271
15,A,72,672.852630119585
15,A,73,356.08622285790216
15,A,74,518.4145555874857
15,A,75,595.3592006702652
15,A,76,477.9512792162067
15,A,77,474.756984490938
15,A,78,507.74774845790523
15,A,79,645.469421459932
15,A,80,572.5484728710289
15,A,81,342.8770221548673
15,A,82,353.10117021878415
15,A,83,515.539209026536
15,A,84,672.7348714505298
15,A,85,301.88720207274315
15,A,86,529.5338605620383
15,A,87,526.0349687739368
15,A,88,848.9617223878266
15,A,89,544.9391855487316
15,A,90,660.2885268595011
15,A,91,621.5671438287085
15,A,92,352.2312905569226
15,A,93,727.0399728969696
15,A,94,633.195221620682
15,A,95,681.2959649140274
15,A,96,1601.1687043823845
15,A,97,356.34573323091064
15,A,98,923.438144210453
15,A,99,558.3956578526348
15,A,100,644.6850360421737
15,B,1,543.7775332055161
15,B,2,494.65432974370975
15,B,3,476.97307662768554
15,B,4,597.2259169251137
15,B,5,376.3896289480315
15,B,6,663.5227029264739
15,B,7,495.6498238094901
15,B,8,414.63596540034354
15,B,9,491.47696105496743
15,B,10,753.1056944628068
15,B,11,481.10450204279357
15,B,12,601.5632494647577
15,B,13,458.14201354677635
15,B,14,664.7418306611063
15,B,15,652.8159345686529
15,B,16,873.1178024581234
15,B,17,526.3820562987298
15,B,18,650.0712546473736
15,B,19,563.650942209802
15,B,20,760.4316432428895
15,B,21,459.53273572941293
15,B,22,662.5987520471106
15,B,23,523.8702054928514
15,B,24,541.2445629722531
15,B,25,562.7617726008958
15,B,26,585.7999665739909
15,B,27,534.2484630967973
15,B,28,580.3298066114156
15,B,29,816.0272855809922
15,B,30,703.6497369670553
15,B,31,683.4865148056649
15,B,32,490.7983724528639
15,B,33,440.36682429736845
15,B,34,698.3660678455094
15,B,35,684.6652114356216
15,B,36,794.7963729278259
15,B,37,472.9185248415288
15,B,38,519.3256351170407
15,B,39,365.0547117647301
15,B,40,498.59817045140613
15,B,41,705.6087503260155
15,B,42,489.4559330079107
15,B,43,645.5084023603719
15,B,44,524.4197963884474
15,B,45,596.4124961370965
15,B,46,412.8132992288727
15,B,47,561.8419826156278
15,B,48,260.37796462584924
15,B,49,524.8928983755753
15,B,50,365.87800834114125
15,B,51,743.5357940393301
15,B,52,667.9879379534103
15,B,53,618.0602988904146
15,B,54,804.4588658273993
15,B,55,433.8457898449317
15,B,56,851.2953049362922
15,B,57,694.3430656627063
15,B,58,518.4167504919322
15,B,59,730.5687314721188
15,B,60,417.1078828143153
15,B,61,447.5506599253362
15,B,62,472.3739068059749
15,B,63,481.8697509126145
15,B,64,422.3265658689873
15,B,65,746.7190761577225
15,B,66,515.5347328160591
15,B,67,600.6692920756187
15,B,68,476.9112603709271
15,B,69,348.89375645430886
15,B,70,588.4150803539745
15,B,71,340.990471600153
15,B,72,540.643321561348
15,B,73,390.6607430522342
15,B,74,903.9167613808684
15,B,75,690.7368723979736
15,B,76,564.7350742479603
15,B,77,754.3413222746278
15,B,78,445.11794138040227
15,B,79,630.0430326799551
15,B,80,578.171701892659
15,B,81,587.527644018557
15,B,82,755.9737499234407
15,B,83,660.5291815075908
15,B,84,591.1673810253345
15,B,85,363.6516555454462
15,B,86,432.64031625654
15,B,87,533.3836958538816
15,B,88,562.9897217721433
15,B,89,414.6220353551173
15,B,90,1005.0951042607115
15,B,91,803.5318247441271
15,B,92,639.3473294837579
15,B,93,559.9947975223903
15,B,94,521.5817574314078
15,B,95,433.5203173207587
15,B,96,560.7574212702618
15,B,97,586.6077764428242
15,B,98,403.2183127917555
15,B,99,597.9232388221669
15,B,100,529.0608830249823
16,A,1,372.4034336718932
16,A,2,483.87828727571724
16,A,3,541.0589684342265
16,A,4,961.8433211282
16,A,5,689.5698079042255
16,A,6,429.68795660602433
16,A,7,677.5197662266506
16,A,8,407.5255613616733
16,A,9,786.5076260900786
16,A,10,533.3343321086227
16,A,11,586.1176914311538
